mode,stage,time,x,y,z,vy,eye_y,swimming,grounded,holding,clip
HeroStrike,directional-motion,18.2136,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2150,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2161,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2172,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2186,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2578,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2596,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2610,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2630,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2639,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2646,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2652,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2659,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2684,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.2695,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3120,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3139,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3153,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3166,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3176,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3185,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3193,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
HeroStrike,directional-motion,18.3201,-11.6284,-0.8600,3.8012,0.0000,0.3900,True,False,False,True
